;problem_seed;num_features;num_items;item_sphere_size;method;query_seed;K;gamma;gamma_normalized;method_objval;mmu_objval;mmu_objval_ub;mmu_objval_lb;mmr_objval;mmr_objval_ub;mmr_objval_lb;mmu_prob_random_wins;mmr_prob_random_wins;query_list;solve_time;mmu_objective_eval_time;mmr_objective_eval_time;expt_params;mmr_ub;mmr_lb;mmu_ub;mmu_lb;mmr_objval_normalized_new
138;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;14.505594719180989;29.09788971065705;0.0;None;1.0;[(1, 3), (1, 5), (1, 6), (5, 6), (2, 5), (1, 4), (2, 6), (3, 4), (4, 5)];0.0;None;12.602038621902466;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.4985101965613796
139;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;14.079271831059534;29.09788971065705;0.0;None;1.0;[(1, 3), (1, 5), (1, 6), (5, 6), (2, 5), (1, 4), (2, 6), (3, 4), (4, 5), (0, 6)];0.0;None;18.719158172607425;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.48385886299868097
140;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;25.08305473990157;29.09788971065705;0.0;None;1.0;[(2, 3)];0.0;None;0.8797364234924316;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.8620231566385707
141;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;25.083054739901577;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5)];0.0;None;1.9640767574310305;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.8620231566385709
142;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;25.083054739901577;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1)];0.0;None;0.9475905895233154;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.8620231566385709
143;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;25.083054739901577;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1), (0, 2)];0.0;None;1.102407932281494;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.8620231566385709
144;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;24.182173723127235;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1), (0, 2), (1, 4)];0.0;None;1.187549114227295;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.831062800896883
145;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;17.80345055899043;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1), (0, 2), (1, 4), (0, 6)];0.0;None;3.5730257034301762;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6118467949402514
146;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;17.6183982729018;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1), (0, 2), (1, 4), (0, 6), (1, 3)];0.0;None;7.483788728713988;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6054871486590692
147;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;15.18308510642215;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1), (0, 2), (1, 4), (0, 6), (1, 3), (3, 6)];0.0;None;10.071305036544802;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5217933416271551
148;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;15.18308510642214;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1), (0, 2), (1, 4), (0, 6), (1, 3), (3, 6), (3, 4)];0.0;None;11.142230749130249;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5217933416271547
149;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;15.18308510642214;29.09788971065705;0.0;None;1.0;[(2, 3), (2, 5), (0, 1), (0, 2), (1, 4), (0, 6), (1, 3), (3, 6), (3, 4), (2, 6)];0.0;None;13.556992292404175;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5217933416271547
150;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;28.980882273157874;29.09788971065705;0.0;None;1.0;[(0, 2)];0.0;None;0.5074975490570068;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9959788342500895
151;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;22.33686005392805;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6)];0.0;None;1.0055174827575684;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7676453610911591
152;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;19.497294153470204;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4)];0.0;None;2.6367745399475098;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6700587000413766
153;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;16.583448012980078;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4), (0, 6)];0.0;None;5.609731674194336;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5699192683002858
154;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;16.583448012980085;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4), (0, 6), (0, 3)];0.0;None;4.792875051498413;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.569919268300286
155;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;16.583448012980085;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4), (0, 6), (0, 3), (0, 5)];0.0;None;3.392911672592163;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.569919268300286
156;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;15.128756679744301;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4), (0, 6), (0, 3), (0, 5), (2, 5)];0.0;None;10.549620866775511;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.519926249985181
157;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;14.680271992748473;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4), (0, 6), (0, 3), (0, 5), (2, 5), (0, 4)];0.0;None;13.069400787353516;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5045132873457779
158;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;14.475568513387152;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4), (0, 6), (0, 3), (0, 5), (2, 5), (0, 4), (3, 6)];0.0;None;7.409367322921753;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.4974782933514764
159;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;14.475568514934723;29.09788971065705;0.0;None;1.0;[(0, 2), (5, 6), (3, 4), (0, 6), (0, 3), (0, 5), (2, 5), (0, 4), (3, 6), (4, 5)];0.0;None;11.369952917098999;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.49747829340466143
160;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;28.783066225326646;29.09788971065705;0.0;None;1.0;[(1, 6)];0.0;None;0.25214099884033203;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9891805389167073
161;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;27.73389626460535;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5)];0.0;None;0.8861868381500244;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9531239736071948
162;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;22.38220914783277;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3)];0.0;None;1.9817781448364256;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7692038622180678
163;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;21.904879433167572;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3), (4, 6)];0.0;None;2.1766619682312007;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7527995896260805
164;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;17.53084105440524;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3), (4, 6), (5, 6)];0.0;None;5.6103243827819815;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.602478091323049
165;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;17.530841054405233;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3), (4, 6), (5, 6), (1, 5)];0.0;None;4.8850882053375235;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6024780913230487
166;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;17.530841054405244;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3), (4, 6), (5, 6), (1, 5), (0, 4)];0.0;None;5.448766708374023;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6024780913230491
167;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;14.93769314476902;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3), (4, 6), (5, 6), (1, 5), (0, 4), (2, 6)];0.0;None;7.6266841888427725;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5133600165959156
168;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;14.937693146362795;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3), (4, 6), (5, 6), (1, 5), (0, 4), (2, 6), (3, 4)];0.0;None;9.325410842895508;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5133600166506884
169;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;14.937693144769025;29.09788971065705;0.0;None;1.0;[(1, 6), (2, 5), (0, 3), (4, 6), (5, 6), (1, 5), (0, 4), (2, 6), (3, 4), (0, 5)];0.0;None;10.390180349349977;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5133600165959157
170;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;26.21933518318912;29.09788971065705;0.0;None;1.0;[(0, 4)];0.0;None;0.287003755569458;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9010734264205539
171;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;26.219335183189123;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2)];0.0;None;0.8820252418518066;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.901073426420554
172;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;26.21933518318913;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6)];0.0;None;0.6258234977722168;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9010734264205542
173;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;26.21933518318913;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6), (1, 3)];0.0;None;0.6891164779663086;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9010734264205542
174;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;21.227725548216547;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6), (1, 3), (4, 5)];0.0;None;2.8389205932617188;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.729528009051527
175;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;21.043316895348877;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6), (1, 3), (4, 5), (3, 4)];0.0;None;2.487138032913208;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7231904823545263
176;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;20.7270412809245;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6), (1, 3), (4, 5), (3, 4), (3, 6)];0.0;None;3.907905101776123;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7123211163087632
177;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;19.95955673466584;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6), (1, 3), (4, 5), (3, 4), (3, 6), (2, 3)];0.0;None;5.436526536941528;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6859451641730463
178;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;19.75181911036265;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6), (1, 3), (4, 5), (3, 4), (3, 6), (2, 3), (4, 6)];0.0;None;6.125490665435791;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.678805896467763
179;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;15.603891420589175;29.09788971065705;0.0;None;1.0;[(0, 4), (1, 2), (1, 6), (1, 3), (4, 5), (3, 4), (3, 6), (2, 3), (4, 6), (0, 3)];0.0;None;13.128283500671387;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5362550884531768
180;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;27.28274853362966;29.09788971065705;0.0;None;1.0;[(2, 6)];0.0;None;0.2687528133392334;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.937619490792056
181;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;23.435541013125864;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6)];0.0;None;0.9313559532165528;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.8054034586756526
182;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;23.04917396949486;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6), (2, 3)];0.0;None;1.0516045093536377;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7921252777672446
183;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;20.776848755468592;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6), (2, 3), (0, 4)];0.0;None;2.604538679122925;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.714032837503646
184;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;17.617106069534316;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6), (2, 3), (0, 4), (0, 6)];0.0;None;4.2244699001312265;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6054427398246027
185;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;14.488339018975356;29.09788971065705;0.0;None;0.0;[(2, 6), (1, 6), (2, 3), (0, 4), (0, 6), (0, 3)];0.0;None;8.010679244995117;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.49791717416775527
186;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;14.488339018975356;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6), (2, 3), (0, 4), (0, 6), (0, 3), (0, 1)];0.0;None;7.58753228187561;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.49791717416775527
187;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;14.488339018975351;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6), (2, 3), (0, 4), (0, 6), (0, 3), (0, 1), (1, 4)];0.0;None;8.67047381401062;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.49791717416775505
188;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;14.488339018975356;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6), (2, 3), (0, 4), (0, 6), (0, 3), (0, 1), (1, 4), (1, 5)];0.0;None;7.779861927032472;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.49791717416775527
189;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;14.488339018975351;29.09788971065705;0.0;None;1.0;[(2, 6), (1, 6), (2, 3), (0, 4), (0, 6), (0, 3), (0, 1), (1, 4), (1, 5), (0, 2)];0.0;None;8.489164590835571;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.49791717416775505
190;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;26.21933518318912;29.09788971065705;0.0;None;1.0;[(0, 4)];0.0;None;0.5826964378356934;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9010734264205539
191;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;26.21933518318912;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5)];0.0;None;0.5605392456054688;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9010734264205539
192;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;22.33686005392805;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6)];0.0;None;1.149675369262695;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7676453610911591
193;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;22.336860053928056;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6), (0, 1)];0.0;None;0.7666895389556885;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7676453610911593
194;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;21.021263517546586;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6), (0, 1), (2, 4)];0.0;None;3.2953131198883057;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7224325793580691
195;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;15.582755180608116;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6), (0, 1), (2, 4), (2, 3)];0.0;None;6.058151245117188;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.535528704506051
196;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;15.582755178949844;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6), (0, 1), (2, 4), (2, 3), (1, 2)];0.0;None;6.791934251785277;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5355287044490615
197;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;15.582755178949844;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6), (0, 1), (2, 4), (2, 3), (1, 2), (1, 3)];0.0;None;5.071441173553467;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5355287044490615
198;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;15.582755178949844;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6), (0, 1), (2, 4), (2, 3), (1, 2), (1, 3), (1, 5)];0.0;None;6.5079121589660645;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5355287044490615
199;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;15.433248411149847;29.09788971065705;0.0;None;1.0;[(0, 4), (0, 5), (5, 6), (0, 1), (2, 4), (2, 3), (1, 2), (1, 3), (1, 5), (4, 5)];0.0;None;9.138594150543213;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.530390642229201
200;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;21.043316895348877;29.09788971065705;0.0;None;1.0;[(3, 4)];0.0;None;0.40248703956604;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7231904823545263
201;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;21.043316895348877;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3)];0.0;None;0.6672582626342773;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7231904823545263
202;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;21.043316895348877;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5)];0.0;None;0.9848294258117676;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7231904823545263
203;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;19.959556734665853;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5), (2, 4)];0.0;None;2.572037696838379;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6859451641730467
204;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;19.959556736761808;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5), (2, 4), (0, 4)];0.0;None;3.022020101547241;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6859451642450779
205;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;19.959556734665814;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5), (2, 4), (0, 4), (2, 3)];0.0;None;3.1478090286254883;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6859451641730454
206;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;19.770357416018022;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5), (2, 4), (0, 4), (2, 3), (0, 1)];0.0;None;5.100558280944824;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6794429978465816
207;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;19.770357416018022;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5), (2, 4), (0, 4), (2, 3), (0, 1), (0, 5)];0.0;None;3.590928077697754;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6794429978465816
208;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;19.770357416018022;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5), (2, 4), (0, 4), (2, 3), (0, 1), (0, 5), (2, 5)];0.0;None;6.155752897262572;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6794429978465816
209;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;15.582755178949828;29.09788971065705;0.0;None;1.0;[(3, 4), (1, 3), (1, 5), (2, 4), (0, 4), (2, 3), (0, 1), (0, 5), (2, 5), (5, 6)];0.0;None;12.237545490264893;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.535528704449061
210;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;20.11843111571048;29.09788971065705;0.0;None;1.0;[(3, 5)];0.0;None;0.3712890148162842;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6914051608471848
211;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;20.118430077476443;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6)];0.0;None;1.891133546829224;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6914051251664518
212;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;18.45783383820964;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5)];0.0;None;2.8313786983489986;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6343358237229656
213;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;18.457833840155413;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5), (0, 5)];0.0;None;2.9797272682189937;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6343358237898354
214;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;17.028934369293026;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5), (0, 5), (0, 2)];0.0;None;4.1332125663757315;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5852291880485139
215;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;15.57833146254297;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5), (0, 5), (0, 2), (2, 4)];0.0;None;5.949508190155028;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5353766756782172
216;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;15.578331462542982;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5), (0, 5), (0, 2), (2, 4), (2, 5)];0.0;None;18.472488880157467;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5353766756782177
217;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;15.578332592503813;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5), (0, 5), (0, 2), (2, 4), (2, 5), (3, 6)];0.0;None;5.501178979873657;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5353767145113029
218;0;5;7;10.0;random;None;9;0.0;0.0;0.0;None;None;None;15.57833146254299;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5), (0, 5), (0, 2), (2, 4), (2, 5), (3, 6), (2, 6)];0.0;None;9.336581468582152;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5353766756782179
219;0;5;7;10.0;random;None;10;0.0;0.0;0.0;None;None;None;13.463295097970393;29.09788971065705;0.0;None;1.0;[(3, 5), (4, 6), (4, 5), (0, 5), (0, 2), (2, 4), (2, 5), (3, 6), (2, 6), (5, 6)];0.0;None;8.641946077346804;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.4626897425155711
220;0;5;7;10.0;random;None;1;0.0;0.0;0.0;None;None;None;28.7104956387984;29.09788971065705;0.0;None;1.0;[(1, 3)];0.0;None;0.27388858795166016;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.9866865234657631
221;0;5;7;10.0;random;None;2;0.0;0.0;0.0;None;None;None;21.252869153141788;29.09788971065705;0.0;None;1.0;[(1, 3), (2, 3)];0.0;None;2.414778232574463;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7303921131214531
222;0;5;7;10.0;random;None;3;0.0;0.0;0.0;None;None;None;21.2528691509165;29.09788971065705;0.0;None;1.0;[(1, 3), (2, 3), (5, 6)];0.0;None;1.25732159614563;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7303921130449772
223;0;5;7;10.0;random;None;4;0.0;0.0;0.0;None;None;None;20.77684875546862;29.09788971065705;0.0;None;1.0;[(1, 3), (2, 3), (5, 6), (2, 6)];0.0;None;2.830657958984375;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.7140328375036469
224;0;5;7;10.0;random;None;5;0.0;0.0;0.0;None;None;None;17.803450558990427;29.09788971065705;0.0;None;1.0;[(1, 3), (2, 3), (5, 6), (2, 6), (0, 6)];0.0;None;3.603379249572754;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6118467949402513
225;0;5;7;10.0;random;None;6;0.0;0.0;0.0;None;None;None;17.803450558990445;29.09788971065705;0.0;None;1.0;[(1, 3), (2, 3), (5, 6), (2, 6), (0, 6), (4, 5)];0.0;None;4.800312280654907;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.6118467949402518
226;0;5;7;10.0;random;None;7;0.0;0.0;0.0;None;None;None;15.381551452094165;29.09788971065705;0.0;None;1.0;[(1, 3), (2, 3), (5, 6), (2, 6), (0, 6), (4, 5), (0, 1)];0.0;None;6.681931734085082;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.5286139855860648
227;0;5;7;10.0;random;None;8;0.0;0.0;0.0;None;None;None;14.079271831059536;29.09788971065705;0.0;None;1.0;[(1, 3), (2, 3), (5, 6), (2, 6), (0, 6), (4, 5), (0, 1), (2, 5)];0.0;None;7.4163761138916025;(0.0, 7.0, 5.0, 10.0);29.097889710657043;0;;;0.483858862998681
